order_id,order_line_id,order_date,created_at,updated_at,order_status,sales_channel,order_type,brand,manufacturer_id,ptype_group_id,vendor_id,vendor,quantity,gross_revenue,discount_amount,net_revenue,cost,currency,domain,is_promo,is_test_order
ORD-100123,LINE-100123,2024-03-31,2024-03-31 00:46:00,2024-03-31 01:01:00,RETURNED,STORE,OFFLINE,Samsung,11,2,48,Vendor_48,3,2589,129.45,2459.55,1703.77,EUR,EU,False,False
ORD-100124,LINE-100124,2024-05-12,2024-05-12 01:14:00,2024-05-12 02:01:00,COMPLETED,MARKETPLACE,ONLINE,Apple,10,2,50,Vendor_50,3,3846,0.0,3846.0,2453.36,USD,US,True,False
ORD-100125,LINE-100125,2024-02-27,2024-02-27 00:13:00,2024-02-27 00:58:00,RETURNED,MOBILE,ONLINE,Nike,20,2,17,Vendor_17,1,932,93.2,838.8,667.38,CAD,CA,True,False
ORD-100126,LINE-100126,2024-05-07,2024-05-07 01:35:00,2024-05-07 01:37:00,CANCELLED,STORE,ONLINE,Samsung,11,2,21,Vendor_21,1,474,23.7,450.3,325.58,EUR,EU,True,False
ORD-100127,LINE-100127,2024-01-29,2024-01-29 01:51:00,2024-01-29 02:22:00,COMPLETED,WEB,OFFLINE,Nike,20,1,50,Vendor_50,3,3615,361.5,3253.5,2202.35,USD,US,True,True
ORD-100128,LINE-100128,2024-05-16,2024-05-16 01:52:00,2024-05-16 02:36:00,COMPLETED,STORE,OFFLINE,Nike,20,1,34,Vendor_34,1,272,0.0,272.0,208.48,USD,US,False,True
ORD-100129,LINE-100129,2024-04-03,2024-04-03 01:17:00,2024-04-03 01:56:00,RETURNED,STORE,OFFLINE,Apple,10,1,28,Vendor_28,2,2174,0.0,2174.0,1426.01,CAD,CA,True,True
ORD-100130,LINE-100130,2024-01-04,2024-01-04 01:56:00,2024-01-04 02:08:00,RETURNED,WEB,OFFLINE,Samsung,11,1,26,Vendor_26,2,1258,62.9,1195.1,907.68,EUR,EU,True,False
ORD-100131,LINE-100131,2024-05-30,2024-05-30 01:09:00,2024-05-30 01:29:00,CANCELLED,MARKETPLACE,ONLINE,Nike,20,1,32,Vendor_32,2,1010,50.5,959.5,689.68,CAD,CA,True,True
ORD-100132,LINE-100132,2024-05-12,2024-05-12 00:39:00,2024-05-12 01:12:00,COMPLETED,MOBILE,OFFLINE,Nike,20,1,39,Vendor_39,2,2184,109.2,2074.8,1511.4,EUR,EU,True,True
ORD-100133,LINE-100133,2024-06-14,2024-06-14 00:05:00,2024-06-14 00:10:00,RETURNED,MARKETPLACE,OFFLINE,Samsung,11,1,17,Vendor_17,2,226,22.6,203.4,140.22,EUR,EU,True,True
ORD-100134,LINE-100134,2024-06-09,2024-06-09 01:03:00,2024-06-09 01:27:00,RETURNED,MARKETPLACE,OFFLINE,Nike,20,1,14,Vendor_14,1,1373,68.65,1304.35,873.4,USD,US,True,False
ORD-100135,LINE-100135,2024-05-07,2024-05-07 01:45:00,2024-05-07 02:04:00,COMPLETED,MOBILE,ONLINE,Samsung,11,1,2,Vendor_2,2,930,0.0,930.0,681.78,CAD,CA,True,True
ORD-100136,LINE-100136,2024-04-17,2024-04-17 01:12:00,2024-04-17 01:31:00,CANCELLED,WEB,OFFLINE,Samsung,11,1,32,Vendor_32,3,3765,376.5,3388.5,2399.95,USD,US,False,False
ORD-100137,LINE-100137,2024-01-31,2024-01-31 01:34:00,2024-01-31 01:57:00,RETURNED,MOBILE,ONLINE,Adidas,21,1,33,Vendor_33,2,1930,96.5,1833.5,1379.73,USD,US,False,True
ORD-100138,LINE-100138,2024-04-06,2024-04-06 01:16:00,2024-04-06 01:44:00,COMPLETED,STORE,ONLINE,Adidas,21,2,39,Vendor_39,2,2296,0.0,2296.0,1546.03,EUR,EU,False,False
ORD-100139,LINE-100139,2024-05-11,2024-05-11 00:13:00,2024-05-11 00:36:00,RETURNED,WEB,ONLINE,Nike,20,1,8,Vendor_8,3,789,0.0,789.0,507.55,CAD,CA,True,False
ORD-100140,LINE-100140,2024-06-02,2024-06-02 01:34:00,2024-06-02 01:41:00,COMPLETED,MARKETPLACE,OFFLINE,Nike,20,1,14,Vendor_14,1,761,76.1,684.9,497.12,USD,US,False,True
ORD-100141,LINE-100141,2024-01-18,2024-01-18 02:00:00,2024-01-18 02:21:00,RETURNED,STORE,ONLINE,Nike,20,1,11,Vendor_11,2,1188,118.8,1069.2,783.31,CAD,CA,False,False
ORD-100142,LINE-100142,2024-02-19,2024-02-19 01:44:00,2024-02-19 02:16:00,CANCELLED,MARKETPLACE,OFFLINE,Adidas,21,2,8,Vendor_8,4,1932,193.2,1738.8,1048.92,EUR,EU,False,False
ORD-100143,LINE-100143,2024-03-16,2024-03-16 01:22:00,2024-03-16 02:02:00,RETURNED,WEB,OFFLINE,Samsung,11,1,22,Vendor_22,1,270,0.0,270.0,215.35,CAD,CA,True,False
ORD-100144,LINE-100144,2024-05-06,2024-05-06 00:45:00,2024-05-06 00:46:00,COMPLETED,STORE,ONLINE,Apple,10,1,50,Vendor_50,2,1412,141.2,1270.8,791.01,EUR,EU,True,False
ORD-100145,LINE-100145,2024-06-28,2024-06-28 00:45:00,2024-06-28 01:11:00,COMPLETED,STORE,OFFLINE,Apple,10,2,23,Vendor_23,3,2106,210.6,1895.4,1340.61,EUR,EU,False,False
ORD-100146,LINE-100146,2024-06-12,2024-06-12 01:34:00,2024-06-12 02:29:00,RETURNED,STORE,OFFLINE,Samsung,11,1,45,Vendor_45,4,4848,0.0,4848.0,3071.7,CAD,CA,True,True
ORD-100147,LINE-100147,2024-06-24,2024-06-24 01:07:00,2024-06-24 01:19:00,CANCELLED,MOBILE,ONLINE,Apple,10,1,16,Vendor_16,2,1714,85.7,1628.3,1269.71,EUR,EU,False,False
ORD-100148,LINE-100148,2024-06-05,2024-06-05 00:08:00,2024-06-05 00:28:00,COMPLETED,STORE,ONLINE,Samsung,11,2,32,Vendor_32,4,3344,167.2,3176.8,2428.78,USD,US,True,False
ORD-100149,LINE-100149,2024-02-11,2024-02-11 00:12:00,2024-02-11 00:43:00,COMPLETED,WEB,ONLINE,Adidas,21,1,36,Vendor_36,3,567,0.0,567.0,353.09,CAD,CA,False,False
ORD-100150,LINE-100150,2024-03-16,2024-03-16 00:32:00,2024-03-16 01:19:00,COMPLETED,WEB,OFFLINE,Nike,20,1,3,Vendor_3,3,1050,105.0,945.0,593.86,USD,US,True,False
ORD-100151,LINE-100151,2024-02-24,2024-02-24 01:25:00,2024-02-24 01:25:00,COMPLETED,STORE,ONLINE,Adidas,21,1,25,Vendor_25,2,284,0.0,284.0,214.73,CAD,CA,True,False
ORD-100152,LINE-100152,2024-03-27,2024-03-27 00:12:00,2024-03-27 00:24:00,RETURNED,STORE,OFFLINE,Samsung,11,2,4,Vendor_4,3,1893,94.65,1798.35,1179.04,CAD,CA,True,False
ORD-100153,LINE-100153,2024-04-29,2024-04-29 01:34:00,2024-04-29 01:45:00,CANCELLED,MOBILE,OFFLINE,Samsung,11,2,5,Vendor_5,3,3486,0.0,3486.0,2123.27,EUR,EU,True,False
ORD-100154,LINE-100154,2024-02-05,2024-02-05 01:53:00,2024-02-05 01:58:00,CANCELLED,MOBILE,ONLINE,Samsung,11,1,25,Vendor_25,2,974,0.0,974.0,747.21,CAD,CA,True,False
ORD-100155,LINE-100155,2024-01-28,2024-01-28 01:36:00,2024-01-28 02:27:00,CANCELLED,MOBILE,OFFLINE,Samsung,11,2,12,Vendor_12,1,252,25.2,226.8,154.92,USD,US,False,False
ORD-100156,LINE-100156,2024-06-15,2024-06-15 00:11:00,2024-06-15 01:11:00,COMPLETED,MOBILE,OFFLINE,Samsung,11,2,21,Vendor_21,1,1017,101.7,915.3,629.94,USD,US,True,False
ORD-100157,LINE-100157,2024-06-07,2024-06-07 00:25:00,2024-06-07 00:25:00,RETURNED,WEB,ONLINE,Apple,10,1,45,Vendor_45,2,846,42.3,803.7,524.3,USD,US,False,False
ORD-100158,LINE-100158,2024-04-28,2024-04-28 01:22:00,2024-04-28 02:19:00,COMPLETED,STORE,ONLINE,Nike,20,1,40,Vendor_40,4,2164,0.0,2164.0,1448.75,USD,US,False,False
ORD-100159,LINE-100159,2024-02-24,2024-02-24 00:24:00,2024-02-24 01:16:00,CANCELLED,WEB,OFFLINE,Nike,20,1,38,Vendor_38,2,1864,0.0,1864.0,1405.1,EUR,EU,False,True
ORD-100160,LINE-100160,2024-01-04,2024-01-04 00:17:00,2024-01-04 00:31:00,RETURNED,WEB,OFFLINE,Adidas,21,2,25,Vendor_25,1,864,43.2,820.8,597.39,CAD,CA,True,True
ORD-100161,LINE-100161,2024-01-27,2024-01-27 00:55:00,2024-01-27 01:55:00,COMPLETED,MOBILE,OFFLINE,Apple,10,2,38,Vendor_38,1,736,0.0,736.0,490.24,USD,US,True,False
ORD-100162,LINE-100162,2024-03-20,2024-03-20 01:34:00,2024-03-20 01:51:00,CANCELLED,WEB,ONLINE,Nike,20,1,8,Vendor_8,1,1255,125.5,1129.5,841.19,USD,US,False,False
ORD-100163,LINE-100163,2024-06-29,2024-06-29 00:48:00,2024-06-29 01:36:00,RETURNED,STORE,ONLINE,Adidas,21,2,9,Vendor_9,1,406,40.6,365.4,226.47,CAD,CA,True,False
ORD-100164,LINE-100164,2024-01-25,2024-01-25 01:59:00,2024-01-25 02:52:00,RETURNED,MARKETPLACE,OFFLINE,Nike,20,2,16,Vendor_16,4,904,0.0,904.0,662.32,USD,US,False,False
ORD-100165,LINE-100165,2024-01-12,2024-01-12 01:27:00,2024-01-12 02:04:00,COMPLETED,MOBILE,ONLINE,Samsung,11,1,10,Vendor_10,1,232,0.0,232.0,179.61,EUR,EU,False,True
ORD-100166,LINE-100166,2024-04-08,2024-04-08 01:17:00,2024-04-08 01:40:00,CANCELLED,MOBILE,OFFLINE,Apple,10,1,28,Vendor_28,2,1650,82.5,1567.5,1007.25,EUR,EU,False,True
ORD-100167,LINE-100167,2024-01-07,2024-01-07 01:19:00,2024-01-07 01:24:00,COMPLETED,WEB,ONLINE,Samsung,11,2,7,Vendor_7,3,3579,357.9,3221.1,2029.8,USD,US,False,False
ORD-100168,LINE-100168,2024-05-02,2024-05-02 00:29:00,2024-05-02 00:43:00,CANCELLED,STORE,OFFLINE,Adidas,21,1,5,Vendor_5,1,1378,137.8,1240.2,788.99,EUR,EU,True,True
ORD-100169,LINE-100169,2024-06-13,2024-06-13 01:06:00,2024-06-13 01:27:00,RETURNED,STORE,OFFLINE,Adidas,21,2,15,Vendor_15,2,1822,91.1,1730.9,1202.11,EUR,EU,True,True
ORD-100170,LINE-100170,2024-02-28,2024-02-28 00:28:00,2024-02-28 01:02:00,CANCELLED,MOBILE,ONLINE,Nike,20,2,40,Vendor_40,3,3165,158.25,3006.75,2331.55,USD,US,True,False
ORD-100171,LINE-100171,2024-01-28,2024-01-28 00:10:00,2024-01-28 00:46:00,RETURNED,STORE,OFFLINE,Adidas,21,1,31,Vendor_31,2,2522,252.2,2269.8,1665.97,USD,US,True,False
ORD-100172,LINE-100172,2024-05-08,2024-05-08 01:09:00,2024-05-08 01:37:00,RETURNED,MOBILE,ONLINE,Samsung,11,2,50,Vendor_50,4,3300,330.0,2970.0,2036.51,USD,US,False,True
ORD-100173,LINE-100173,2024-05-11,2024-05-11 01:38:00,2024-05-11 01:43:00,RETURNED,MOBILE,OFFLINE,Nike,20,2,42,Vendor_42,2,976,97.6,878.4,576.49,EUR,EU,False,True
ORD-100174,LINE-100174,2024-02-27,2024-02-27 01:56:00,2024-02-27 02:29:00,COMPLETED,WEB,ONLINE,Adidas,21,1,35,Vendor_35,1,232,23.2,208.8,126.47,USD,US,True,False
ORD-100175,LINE-100175,2024-01-16,2024-01-16 00:21:00,2024-01-16 00:57:00,CANCELLED,MOBILE,OFFLINE,Samsung,11,1,14,Vendor_14,3,2718,271.8,2446.2,1569.93,CAD,CA,False,True
ORD-100176,LINE-100176,2024-02-10,2024-02-10 01:39:00,2024-02-10 01:43:00,COMPLETED,MOBILE,ONLINE,Nike,20,1,10,Vendor_10,1,491,0.0,491.0,373.13,EUR,EU,False,True
ORD-100177,LINE-100177,2024-01-24,2024-01-24 00:41:00,2024-01-24 01:05:00,COMPLETED,MOBILE,OFFLINE,Apple,10,1,22,Vendor_22,3,480,0.0,480.0,360.0,CAD,CA,True,False
ORD-100178,LINE-100178,2024-06-28,2024-06-28 00:08:00,2024-06-28 00:20:00,COMPLETED,WEB,ONLINE,Nike,20,2,29,Vendor_29,3,3738,0.0,3738.0,2791.73,USD,US,True,False
ORD-100179,LINE-100179,2024-02-11,2024-02-11 01:45:00,2024-02-11 02:03:00,COMPLETED,MOBILE,OFFLINE,Samsung,11,2,28,Vendor_28,3,819,81.9,737.1,539.8,CAD,CA,False,False
ORD-100180,LINE-100180,2024-06-19,2024-06-19 00:37:00,2024-06-19 01:27:00,CANCELLED,MARKETPLACE,OFFLINE,Adidas,21,1,42,Vendor_42,3,3612,180.6,3431.4,2339.8,CAD,CA,True,False
ORD-100181,LINE-100181,2024-06-12,2024-06-12 00:43:00,2024-06-12 01:13:00,CANCELLED,MOBILE,OFFLINE,Nike,20,2,33,Vendor_33,3,1956,97.8,1858.2,1206.02,EUR,EU,False,False
ORD-100182,LINE-100182,2024-02-22,2024-02-22 00:25:00,2024-02-22 00:34:00,RETURNED,STORE,ONLINE,Samsung,11,2,30,Vendor_30,3,4146,0.0,4146.0,2615.93,EUR,EU,True,False
ORD-100183,LINE-100183,2024-04-26,2024-04-26 01:32:00,2024-04-26 01:32:00,CANCELLED,MOBILE,OFFLINE,Apple,10,2,46,Vendor_46,4,1284,0.0,1284.0,809.87,USD,US,False,False
ORD-100184,LINE-100184,2024-02-03,2024-02-03 00:32:00,2024-02-03 00:38:00,RETURNED,STORE,OFFLINE,Samsung,11,1,34,Vendor_34,3,1467,0.0,1467.0,1106.66,CAD,CA,False,True
ORD-100185,LINE-100185,2024-05-03,2024-05-03 01:27:00,2024-05-03 01:34:00,RETURNED,STORE,OFFLINE,Apple,10,1,6,Vendor_6,4,3692,369.2,3322.8,2355.18,USD,US,True,True
ORD-100186,LINE-100186,2024-03-21,2024-03-21 01:27:00,2024-03-21 01:31:00,RETURNED,STORE,OFFLINE,Nike,20,2,12,Vendor_12,4,2388,0.0,2388.0,1906.76,CAD,CA,False,False
ORD-100187,LINE-100187,2024-04-20,2024-04-20 00:43:00,2024-04-20 01:24:00,RETURNED,STORE,OFFLINE,Adidas,21,1,37,Vendor_37,1,170,17.0,153.0,108.91,EUR,EU,True,True
ORD-100188,LINE-100188,2024-04-26,2024-04-26 00:43:00,2024-04-26 01:36:00,COMPLETED,WEB,OFFLINE,Samsung,11,1,35,Vendor_35,4,2448,244.8,2203.2,1538.69,EUR,EU,False,True
ORD-100189,LINE-100189,2024-05-25,2024-05-25 01:18:00,2024-05-25 01:56:00,RETURNED,MARKETPLACE,OFFLINE,Nike,20,1,33,Vendor_33,1,962,96.2,865.8,585.23,EUR,EU,False,False
ORD-100190,LINE-100190,2024-04-21,2024-04-21 00:19:00,2024-04-21 00:37:00,CANCELLED,MARKETPLACE,ONLINE,Nike,20,2,37,Vendor_37,2,778,77.8,700.2,506.91,USD,US,False,False
ORD-100191,LINE-100191,2024-03-19,2024-03-19 00:52:00,2024-03-19 00:58:00,RETURNED,MARKETPLACE,OFFLINE,Nike,20,2,33,Vendor_33,1,413,41.3,371.7,292.96,CAD,CA,False,False
ORD-100192,LINE-100192,2024-05-28,2024-05-28 00:47:00,2024-05-28 01:19:00,COMPLETED,MOBILE,ONLINE,Adidas,21,2,40,Vendor_40,1,1076,53.8,1022.2,678.35,USD,US,False,False
ORD-100193,LINE-100193,2024-02-05,2024-02-05 01:30:00,2024-02-05 02:08:00,CANCELLED,STORE,OFFLINE,Nike,20,1,18,Vendor_18,3,4161,208.05,3952.95,2614.11,CAD,CA,True,False
ORD-100194,LINE-100194,2024-03-16,2024-03-16 00:28:00,2024-03-16 01:14:00,CANCELLED,MARKETPLACE,OFFLINE,Samsung,11,1,14,Vendor_14,3,2214,110.7,2103.3,1533.91,CAD,CA,False,False
ORD-100195,LINE-100195,2024-04-19,2024-04-19 01:09:00,2024-04-19 01:44:00,COMPLETED,MARKETPLACE,ONLINE,Adidas,21,2,49,Vendor_49,1,1220,122.0,1098.0,854.61,EUR,EU,False,False
ORD-100196,LINE-100196,2024-06-28,2024-06-28 01:46:00,2024-06-28 01:55:00,RETURNED,MARKETPLACE,ONLINE,Apple,10,2,14,Vendor_14,3,2928,292.8,2635.2,2028.56,CAD,CA,True,True
ORD-100197,LINE-100197,2024-04-13,2024-04-13 01:40:00,2024-04-13 01:56:00,CANCELLED,STORE,ONLINE,Samsung,11,1,2,Vendor_2,3,783,78.3,704.7,482.13,USD,US,False,False
ORD-100198,LINE-100198,2024-01-16,2024-01-16 01:20:00,2024-01-16 02:00:00,COMPLETED,MOBILE,ONLINE,Apple,10,1,15,Vendor_15,4,1172,58.6,1113.4,769.77,EUR,EU,True,True
ORD-100199,LINE-100199,2024-03-12,2024-03-12 00:40:00,2024-03-12 00:42:00,COMPLETED,STORE,ONLINE,Apple,10,2,27,Vendor_27,2,362,0.0,362.0,286.07,USD,US,False,False
ORD-100200,LINE-100200,2024-02-02,2024-02-02 01:52:00,2024-02-02 02:00:00,CANCELLED,STORE,ONLINE,Nike,20,2,46,Vendor_46,1,1344,0.0,1344.0,867.68,USD,US,True,False
ORD-100201,LINE-100201,2024-04-16,2024-04-16 02:00:00,2024-04-16 02:43:00,RETURNED,WEB,OFFLINE,Apple,10,1,36,Vendor_36,1,801,40.05,760.95,592.29,USD,US,True,False
ORD-100202,LINE-100202,2024-02-14,2024-02-14 01:27:00,2024-02-14 01:59:00,CANCELLED,STORE,ONLINE,Adidas,21,2,15,Vendor_15,1,896,44.8,851.2,607.47,USD,US,False,False
ORD-100203,LINE-100203,2024-06-20,2024-06-20 01:08:00,2024-06-20 01:15:00,CANCELLED,MARKETPLACE,OFFLINE,Adidas,21,1,50,Vendor_50,3,1296,0.0,1296.0,878.98,EUR,EU,True,True
ORD-100204,LINE-100204,2024-03-12,2024-03-12 00:58:00,2024-03-12 01:36:00,RETURNED,MARKETPLACE,ONLINE,Nike,20,2,4,Vendor_4,1,1114,0.0,1114.0,855.32,USD,US,True,False
ORD-100205,LINE-100205,2024-04-05,2024-04-05 01:04:00,2024-04-05 01:58:00,RETURNED,WEB,ONLINE,Apple,10,1,22,Vendor_22,3,3414,341.4,3072.6,2155.28,CAD,CA,True,False
ORD-100206,LINE-100206,2024-03-11,2024-03-11 00:13:00,2024-03-11 00:40:00,RETURNED,MARKETPLACE,ONLINE,Nike,20,2,2,Vendor_2,3,3354,0.0,3354.0,2444.37,USD,US,False,False
ORD-100207,LINE-100207,2024-01-23,2024-01-23 00:42:00,2024-01-23 01:05:00,COMPLETED,STORE,OFFLINE,Samsung,11,1,32,Vendor_32,1,550,0.0,550.0,389.16,USD,US,False,False
ORD-100208,LINE-100208,2024-01-12,2024-01-12 00:22:00,2024-01-12 00:34:00,COMPLETED,STORE,ONLINE,Nike,20,2,44,Vendor_44,4,1276,127.6,1148.4,827.65,EUR,EU,True,True
ORD-100209,LINE-100209,2024-03-20,2024-03-20 01:02:00,2024-03-20 01:12:00,COMPLETED,MARKETPLACE,ONLINE,Apple,10,1,9,Vendor_9,4,524,26.2,497.8,362.08,CAD,CA,False,False
ORD-100210,LINE-100210,2024-06-07,2024-06-07 00:18:00,2024-06-07 00:49:00,CANCELLED,STORE,OFFLINE,Apple,10,1,15,Vendor_15,1,1184,59.2,1124.8,726.64,EUR,EU,True,False
ORD-100211,LINE-100211,2024-05-18,2024-05-18 01:35:00,2024-05-18 02:29:00,CANCELLED,WEB,OFFLINE,Adidas,21,1,6,Vendor_6,3,4125,0.0,4125.0,2979.51,USD,US,False,False
ORD-100212,LINE-100212,2024-01-27,2024-01-27 01:06:00,2024-01-27 01:29:00,COMPLETED,MARKETPLACE,OFFLINE,Adidas,21,2,27,Vendor_27,3,3270,0.0,3270.0,2147.76,CAD,CA,True,False
ORD-100213,LINE-100213,2024-02-01,2024-02-01 01:18:00,2024-02-01 02:11:00,CANCELLED,MOBILE,OFFLINE,Adidas,21,2,27,Vendor_27,4,2424,0.0,2424.0,1787.72,USD,US,True,False
ORD-100214,LINE-100214,2024-04-10,2024-04-10 00:03:00,2024-04-10 00:31:00,RETURNED,STORE,ONLINE,Samsung,11,1,25,Vendor_25,4,2936,293.6,2642.4,1884.75,CAD,CA,True,False
ORD-100215,LINE-100215,2024-06-21,2024-06-21 01:57:00,2024-06-21 02:34:00,COMPLETED,STORE,ONLINE,Samsung,11,2,21,Vendor_21,3,3186,318.6,2867.4,2159.94,USD,US,True,False
ORD-100216,LINE-100216,2024-01-17,2024-01-17 01:50:00,2024-01-17 02:31:00,RETURNED,MARKETPLACE,ONLINE,Apple,10,1,29,Vendor_29,1,894,0.0,894.0,606.93,EUR,EU,False,False
ORD-100217,LINE-100217,2024-06-07,2024-06-07 01:00:00,2024-06-07 01:18:00,CANCELLED,MARKETPLACE,ONLINE,Apple,10,2,27,Vendor_27,3,3009,0.0,3009.0,1828.08,CAD,CA,True,False
ORD-100218,LINE-100218,2024-04-04,2024-04-04 00:02:00,2024-04-04 00:27:00,CANCELLED,MARKETPLACE,ONLINE,Samsung,11,1,35,Vendor_35,2,508,0.0,508.0,394.96,CAD,CA,False,True
ORD-100219,LINE-100219,2024-03-11,2024-03-11 00:01:00,2024-03-11 00:07:00,COMPLETED,MARKETPLACE,OFFLINE,Adidas,21,2,2,Vendor_2,3,2742,274.2,2467.8,1970.76,CAD,CA,False,True
ORD-100220,LINE-100220,2024-06-19,2024-06-19 00:17:00,2024-06-19 01:16:00,COMPLETED,MOBILE,OFFLINE,Apple,10,2,15,Vendor_15,1,1119,111.9,1007.1,746.89,EUR,EU,False,True
ORD-100221,LINE-100221,2024-06-15,2024-06-15 01:19:00,2024-06-15 01:51:00,RETURNED,MOBILE,OFFLINE,Adidas,21,2,27,Vendor_27,2,1076,53.8,1022.2,792.02,USD,US,False,False
ORD-100222,LINE-100222,2024-03-10,2024-03-10 01:36:00,2024-03-10 02:28:00,COMPLETED,WEB,ONLINE,Apple,10,2,27,Vendor_27,3,435,21.75,413.25,291.11,USD,US,False,True
ORD-100223,LINE-100223,2024-02-08,2024-02-08 00:04:00,2024-02-08 00:56:00,RETURNED,WEB,ONLINE,Apple,10,1,41,Vendor_41,4,1100,110.0,990.0,714.83,EUR,EU,False,True
ORD-100224,LINE-100224,2024-01-13,2024-01-13 01:34:00,2024-01-13 01:56:00,CANCELLED,STORE,OFFLINE,Samsung,11,1,27,Vendor_27,2,2298,0.0,2298.0,1778.95,CAD,CA,True,True
ORD-100225,LINE-100225,2024-06-22,2024-06-22 01:26:00,2024-06-22 01:55:00,COMPLETED,STORE,ONLINE,Nike,20,2,22,Vendor_22,2,2542,254.2,2287.8,1744.48,CAD,CA,True,False
ORD-100226,LINE-100226,2024-02-11,2024-02-11 00:12:00,2024-02-11 00:50:00,RETURNED,STORE,OFFLINE,Samsung,11,1,22,Vendor_22,1,753,37.65,715.35,438.72,USD,US,False,False
ORD-100227,LINE-100227,2024-04-03,2024-04-03 01:19:00,2024-04-03 02:16:00,RETURNED,MARKETPLACE,OFFLINE,Adidas,21,2,38,Vendor_38,1,982,98.2,883.8,625.85,EUR,EU,True,True
ORD-100228,LINE-100228,2024-02-03,2024-02-03 00:02:00,2024-02-03 00:37:00,CANCELLED,MARKETPLACE,OFFLINE,Samsung,11,1,45,Vendor_45,1,349,34.9,314.1,248.53,EUR,EU,True,False
ORD-100229,LINE-100229,2024-04-04,2024-04-04 01:20:00,2024-04-04 02:20:00,RETURNED,MARKETPLACE,OFFLINE,Samsung,11,1,39,Vendor_39,1,1342,67.1,1274.9,818.85,USD,US,False,False
ORD-100230,LINE-100230,2024-02-28,2024-02-28 00:49:00,2024-02-28 01:40:00,COMPLETED,MOBILE,OFFLINE,Nike,20,1,6,Vendor_6,3,978,48.9,929.1,577.34,EUR,EU,True,False
ORD-100231,LINE-100231,2024-05-14,2024-05-14 00:23:00,2024-05-14 00:52:00,COMPLETED,WEB,OFFLINE,Adidas,21,2,48,Vendor_48,1,462,23.1,438.9,320.23,USD,US,True,False
ORD-100232,LINE-100232,2024-03-01,2024-03-01 01:44:00,2024-03-01 02:28:00,CANCELLED,STORE,OFFLINE,Nike,20,2,37,Vendor_37,3,294,0.0,294.0,216.89,CAD,CA,False,False
ORD-100233,LINE-100233,2024-02-04,2024-02-04 01:41:00,2024-02-04 02:19:00,COMPLETED,STORE,OFFLINE,Apple,10,2,8,Vendor_8,1,147,0.0,147.0,112.28,CAD,CA,True,True
ORD-100234,LINE-100234,2024-02-03,2024-02-03 01:47:00,2024-02-03 02:09:00,COMPLETED,MOBILE,OFFLINE,Nike,20,1,10,Vendor_10,2,1102,110.2,991.8,685.88,USD,US,True,False
ORD-100235,LINE-100235,2024-01-11,2024-01-11 00:01:00,2024-01-11 00:16:00,RETURNED,WEB,OFFLINE,Adidas,21,1,3,Vendor_3,1,714,35.7,678.3,461.39,EUR,EU,False,False
ORD-100236,LINE-100236,2024-03-05,2024-03-05 00:33:00,2024-03-05 00:45:00,COMPLETED,STORE,OFFLINE,Apple,10,2,20,Vendor_20,2,1836,0.0,1836.0,1417.24,USD,US,False,True
ORD-100237,LINE-100237,2024-02-27,2024-02-27 00:32:00,2024-02-27 01:02:00,COMPLETED,STORE,ONLINE,Samsung,11,2,50,Vendor_50,4,4464,0.0,4464.0,3108.04,CAD,CA,False,False
ORD-100238,LINE-100238,2024-05-14,2024-05-14 01:40:00,2024-05-14 02:06:00,COMPLETED,WEB,OFFLINE,Nike,20,2,10,Vendor_10,4,5108,510.8,4597.2,3277.98,EUR,EU,True,False
ORD-100239,LINE-100239,2024-01-03,2024-01-03 01:06:00,2024-01-03 01:21:00,CANCELLED,MOBILE,ONLINE,Apple,10,1,25,Vendor_25,2,2250,0.0,2250.0,1453.87,EUR,EU,True,True
ORD-100240,LINE-100240,2024-05-02,2024-05-02 01:30:00,2024-05-02 02:00:00,RETURNED,WEB,ONLINE,Apple,10,2,7,Vendor_7,4,1452,145.2,1306.8,962.68,CAD,CA,False,True
ORD-100241,LINE-100241,2024-01-27,2024-01-27 01:41:00,2024-01-27 01:53:00,COMPLETED,STORE,ONLINE,Samsung,11,1,3,Vendor_3,2,2366,236.6,2129.4,1356.99,CAD,CA,True,False
ORD-100242,LINE-100242,2024-01-27,2024-01-27 00:57:00,2024-01-27 01:53:00,CANCELLED,STORE,OFFLINE,Nike,20,2,30,Vendor_30,3,2373,0.0,2373.0,1517.56,EUR,EU,False,True
ORD-100243,LINE-100243,2024-04-26,2024-04-26 01:52:00,2024-04-26 01:58:00,CANCELLED,MOBILE,OFFLINE,Nike,20,1,32,Vendor_32,4,1176,117.6,1058.4,762.7,EUR,EU,False,False
ORD-100244,LINE-100244,2024-03-21,2024-03-21 00:31:00,2024-03-21 01:07:00,CANCELLED,STORE,OFFLINE,Adidas,21,1,34,Vendor_34,4,1700,85.0,1615.0,1218.14,CAD,CA,True,False
ORD-100245,LINE-100245,2024-02-25,2024-02-25 00:37:00,2024-02-25 01:18:00,CANCELLED,STORE,OFFLINE,Samsung,11,2,24,Vendor_24,2,984,49.2,934.8,579.36,USD,US,False,False
ORD-100246,LINE-100246,2024-05-02,2024-05-02 00:28:00,2024-05-02 01:12:00,COMPLETED,MOBILE,ONLINE,Nike,20,2,5,Vendor_5,1,777,0.0,777.0,558.06,CAD,CA,True,False
